CD_MUN,NM_MUN,SIGLA_UF,ng_oficial,ng_medio,ng_max,_merge
1718659,Rio da Conceição,TO,26,13.891733112499999,14.62828965,both
1718709,Rio dos Bois,TO,22,10.234945714,11.45731554,both
1718758,Rio Sono,TO,20,8.42756438,10.4805913,both
1718808,Sampaio,TO,14,6.4113294199999995,6.53905273,both
1718840,Sandolândia,TO,16,8.315631885789474,9.21152572,both
1718865,Santa Fé do Araguaia,TO,16,8.43061103,9.20899097,both
1718881,Santa Maria do Tocantins,TO,22,10.105588895,11.77303292,both
1718899,Santa Rita do Tocantins,TO,28,11.825488189000001,16.45471892,both
1718907,Santa Rosa do Tocantins,TO,22,11.08096127,12.13296763,both
1719004,Santa Tereza do Tocantins,TO,20,10.0258850425,10.42229201,both
1720002,Santa Terezinha do Tocantins,TO,12,5.5724675,5.5724675,both
1720101,São Bento do Tocantins,TO,10,4.633670648333333,5.01510381,both
1720150,São Félix do Tocantins,TO,20,9.979899644444444,11.16553748,both
1720200,São Miguel do Tocantins,TO,14,7.20048205,7.31327849,both
1720259,São Salvador do Tocantins,TO,16,7.8186998928571425,8.76850748,both
1720309,São Sebastião do Tocantins,TO,14,7.5195791,7.63941652,both
1720499,São Valério,TO,18,8.729509863999999,9.34389607,both
1720655,Silvanópolis,TO,22,12.382330848,12.5517649,both
1720804,Sítio Novo do Tocantins,TO,14,6.862656,6.862656,both
1720853,Sucupira,TO,24,11.749164005,12.62668089,both
1720903,Taguatinga,TO,18,8.975642175384616,10.56198498,both
1720937,Taipas do Tocantins,TO,24,10.503766165714286,12.41150865,both
1720978,Talismã,TO,18,8.161124699,9.37177834,both
1721000,Palmas,TO,26,11.9962427,13.64818574,both
1721109,Tocantínia,TO,22,8.729922934166668,10.82278275,both
1721208,Tocantinópolis,TO,12,5.6734069300000005,6.0701237,both
1721257,Tupirama,TO,16,8.622900095,8.82004743,both
1721307,Tupiratins,TO,20,10.08664867,11.00359502,both
1722081,Wanderlândia,TO,16,8.338632407777778,8.92622536,both
1722107,Xambioá,TO,16,8.330840394285714,9.34502263,both
2100055,Açailândia,MA,12,4.211708287142857,6.54553043,both
2100105,Afonso Cunha,MA,12,6.058576505,6.26051171,both
2100154,Água Doce do Maranhão,MA,4,1.695001815,1.88722047,both
2100204,Alcântara,MA,8,1.4387102733333332,2.58596696,both
2100303,Aldeias Altas,MA,12,5.6372956854545455,7.01643093,both
2100402,Altamira do Maranhão,MA,12,5.829791713333333,6.23037633,both
2100436,Alto Alegre do Maranhão,MA,14,6.61368708,6.64523065,both
2100477,Alto Alegre do Pindaré,MA,12,5.049617393636364,6.40414762,both
2100501,Alto Parnaíba,MA,20,8.09756210661017,11.45675226,both
2100550,Amapá do Maranhão,MA,6,2.6112206,2.89661484,both
2100600,Amarante do Maranhão,MA,10,4.039016607142857,5.1556417,both
2100709,Anajatuba,MA,18,9.8742928225,10.08770482,both
2100808,Anapurus,MA,14,4.861399295,6.65339819,both
2100832,Apicum-Açu,MA,2,0.8074163350000001,0.86937693,both
2100873,Araguanã,MA,12,5.891987005,6.0895568,both
2100907,Araioses,MA,6,1.6600081625,2.46176414,both
2100956,Arame,MA,8,2.942853345882353,3.64577472,both
2101004,Arari,MA,18,9.676840376666666,9.96941641,both
2101103,Axixá,MA,12,4.45576865,4.45576865,both
2101202,Bacabal,MA,16,7.866480181111111,8.28436995,both
2101251,Bacabeira,MA,16,7.214564005,8.89862473,both
2101301,Bacuri,MA,4,1.0508933,1.2831047,both
2101350,Bacurituba,MA,12,4.7013579000000005,6.70944436,both
2101400,Balsas,MA,22,7.024459569726027,11.70966413,both
2101509,Barão de Grajaú,MA,10,3.6064319153846154,4.72670542,both
2101608,Barra do Corda,MA,8,2.8308196234615384,3.32949407,both
2101707,Barreirinhas,MA,8,1.9765751539999998,3.33005734,both
2101731,Belágua,MA,6,2.6549685325,2.94843643,both
2101772,Bela Vista do Maranhão,MA,12,5.98394215,5.98394215,both
2101806,Benedito Leite,MA,12,3.9396181366666667,5.27055043,both
2101905,Bequimão,MA,8,1.548577672,2.45387825,both
2101939,Bernardo do Mearim,MA,12,6.00168541,6.00168541,both
2101970,Boa Vista do Gurupi,MA,10,3.585363145,3.80659062,both
2102002,Bom Jardim,MA,12,3.9688829960606067,6.41287843,both
2102036,Bom Jesus das Selvas,MA,6,2.8263106912500002,3.33146554,both
2102077,Bom Lugar,MA,16,8.38716821,8.38716821,both
2102101,Brejo,MA,20,9.257667580000001,11.1931381,both
2102150,Brejo de Areia,MA,10,5.018107956666666,5.58654945,both
2102200,Buriti,MA,20,8.52467065,11.2717154,both
2102309,Buriti Bravo,MA,8,3.383662645,3.57001382,both
2102325,Buriticupu,MA,10,2.858952018181818,4.45633192,both
2102358,Buritirana,MA,12,5.843310385,6.4587856,both
2102374,Cachoeira Grande,MA,12,5.392669121999999,5.95437005,both
2102408,Cajapió,MA,18,7.012018583333333,8.66176628,both
2102507,Cajari,MA,16,8.6837341275,9.19237426,both
2102556,Campestre do Maranhão,MA,12,5.799679805,6.08420566,both
2102606,Cândido Mendes,MA,6,1.8362790050000002,2.80592706,both
2102705,Cantanhede,MA,16,6.52847115,8.62487157,both
2102754,Capinzal do Norte,MA,14,6.671563905,6.8871586,both
2102804,Carolina,MA,18,7.93069104030303,10.27499479,both
2102903,Carutapera,MA,6,1.25874292,1.77287501,both
2103000,Caxias,MA,14,4.560742319310345,6.76295578,both
2103109,Cedral,MA,2,0.825722875,0.87754446,both
2103125,Central do Maranhão,MA,4,1.24254867,1.24254867,both
2103158,Centro do Guilherme,MA,14,5.432814757142857,6.45625085,both
2103174,Centro Novo do Maranhão,MA,16,5.552698830425531,8.4246262,both
2103208,Chapadinha,MA,14,5.388822265882353,7.39495382,both
2103257,Cidelândia,MA,14,6.637183824285715,7.01051651,both
2103307,Codó,MA,14,6.9500537240909095,8.0359643,both
2103406,Coelho Neto,MA,16,7.105259886000001,8.68880363,both
2103505,Colinas,MA,8,3.2782920879999997,4.20173022,both
2103554,Conceição do Lago-Açu,MA,16,8.20710697,8.58375227,both
2103604,Coroatá,MA,14,6.558690653636364,7.07473021,both
2103703,Cururupu,MA,2,0.7587397183333334,0.89528772,both
2103752,Davinópolis,MA,12,6.865190755,6.88744024,both
2103802,Dom Pedro,MA,10,4.9573678,4.9573678,both
2103901,Duque Bacelar,MA,18,6.8460393,6.8460393,both
2104008,Esperantinópolis,MA,10,3.5501113266666664,4.06513528,both
2104057,Estreito,MA,16,7.545302131666666,8.6626112,both
2104073,Feira Nova do Maranhão,MA,14,7.103034936249999,8.03934397,both
2104081,Fernando Falcão,MA,8,3.517848008148148,4.44591128,both
2104099,Formosa da Serra Negra,MA,10,3.6652641475000003,4.5534974,both
2104107,Fortaleza dos Nogueiras,MA,10,4.190951121818181,4.62080913,both
2104206,Fortuna,MA,10,3.453584234,4.59517998,both
2104305,Godofredo Viana,MA,4,1.384551086,2.02071738,both
2104404,Gonçalves Dias,MA,12,5.626880160000001,6.19911439,both
2104503,Governador Archer,MA,12,6.012810155,6.3802083,both
2104552,Governador Edison Lobão,MA,14,7.24329119,7.59491755,both
2104602,Governador Eugênio Barros,MA,10,5.278624083333333,5.58288814,both
2104628,Governador Luiz Rocha,MA,10,4.22778183,5.39785128,both
2104651,Governador Newton Bello,MA,12,5.277685285,5.59359042,both
2104677,Governador Nunes Freire,MA,8,3.3570946950000002,3.75814871,both
2104701,Graça Aranha,MA,8,4.42619654,4.42619654,both
2104800,Grajaú,MA,8,3.0599846945454545,3.76575296,both
2104909,Guimarães,MA,2,0.7917853699999999,0.80347339,both
2105005,Humberto de Campos,MA,6,1.661846641111111,2.40853436,both
2105104,Icatu,MA,10,3.1967012550000002,4.45576865,both
2105153,Igarapé do Meio,MA,16,7.44226918,7.83177599,both
2105203,Igarapé Grande,MA,14,6.260605583333334,6.73225712,both
2105302,Imperatriz,MA,14,6.56629125,7.08627741,both
2105351,Itaipava do Grajaú,MA,6,2.8554016577777777,3.43679855,both
2105401,Itapecuru Mirim,MA,18,8.152200765714285,9.75818712,both
2105427,Itinga do Maranhão,MA,10,3.461877832857143,5.17479315,both
2105450,Jatobá,MA,8,3.4881507333333333,4.07020478,both
2105476,Jenipapo dos Vieiras,MA,6,2.622242073,3.1047461,both
2105500,João Lisboa,MA,12,4.90667277,6.56271041,both
2105609,Joselândia,MA,10,3.9240904399999996,4.71459494,both
2105658,Junco do Maranhão,MA,10,3.95473277,4.49012861,both
2105708,Lago da Pedra,MA,14,4.470011532857143,6.99502636,both
2105807,Lago do Junco,MA,14,6.703248299999999,7.54563071,both
2105906,Lago Verde,MA,14,7.086652933333333,7.26314674,both
2105922,Lagoa do Mato,MA,8,3.861630945714286,4.45238898,both
2105948,Lago dos Rodrigues,MA,14,7.00657356,7.00657356,both
2105963,Lagoa Grande do Maranhão,MA,8,3.4692574475,3.78011655,both
2105989,Lajeado Novo,MA,12,4.451149764,4.72163591,both
2106003,Lima Campos,MA,12,6.404147626666667,6.56665336,both
2106102,Loreto,MA,10,4.430660523999999,5.54909145,both
2106201,Luís Domingues,MA,4,1.430261105,1.56558867,both
2106300,Magalhães de Almeida,MA,10,3.35934781,3.35934781,both
2106326,Maracaçumé,MA,10,3.727637813333333,4.17553779,both
2106359,Marajá do Sena,MA,10,4.316310373333334,5.29815106,both
2106375,Maranhãozinho,MA,12,4.653127212499999,5.92057337,both
2106409,Mata Roma,MA,12,4.676151205,5.07086834,both
2106508,Matinha,MA,16,7.0248801,7.30849063,both
2106607,Matões,MA,10,4.159049099090909,4.70670904,both
2106631,Matões do Norte,MA,16,8.466121023333335,8.99381873,both
2106672,Milagres do Maranhão,MA,16,6.5676390925,9.04000753,both
2106706,Mirador,MA,8,3.3977467320454546,4.83429153,both
2106755,Miranda do Norte,MA,18,9.39740749,9.39740749,both
2106805,Mirinzal,MA,4,0.9111299150000001,1.02484168,both
2106904,Monção,MA,16,7.311307017142857,8.16692646,both
2107001,Montes Altos,MA,14,5.554677296666667,6.26220154,both
2107100,Morros,MA,10,3.590855108333333,4.78162503,both
2107209,Nina Rodrigues,MA,10,4.576967316666667,5.27336682,both
2107258,Nova Colinas,MA,10,4.413100330000001,5.17845446,both
2107308,Nova Iorque,MA,10,3.7621479820000006,5.25900323,both
2107357,Nova Olinda do Maranhão,MA,12,5.753185888333333,6.40724565,both
2107407,Olho d'Água das Cunhãs,MA,16,7.5610504475,8.15847729,both
2107456,Olinda Nova do Maranhão,MA,14,6.43625448,6.43625448,both
2107506,Paço do Lumiar,MA,6,2.73946025,2.73946025,both
2107605,Palmeirândia,MA,10,4.244163836666666,5.31082481,both
2107704,Paraibano,MA,10,4.341423186666667,4.5340643,both
2107803,Parnarama,MA,10,4.064916224444445,5.07227654,both
2107902,Passagem Franca,MA,10,4.035844815,5.24604783,both
2108009,Pastos Bons,MA,10,2.918220578571429,3.76800607,both
2108058,Paulino Neves,MA,6,2.168183592,2.84901784,both
2108108,Paulo Ramos,MA,14,5.35290169,6.28050808,both
2108207,Pedreiras,MA,12,5.98760346,5.98760346,both
2108256,Pedro do Rosário,MA,12,6.048875604444444,6.70719125,both
2108306,Penalva,MA,14,7.0581839175,7.47578423,both
2108405,Peri Mirim,MA,8,2.5262594849999997,2.789592,both
2108454,Peritoró,MA,14,6.985337975999999,7.11246985,both
2108504,Pindaré-Mirim,MA,14,5.9042383,5.9042383,both
2108603,Pinheiro,MA,10,3.0593619785714283,5.36518115,both
2108702,Pio XII,MA,14,6.2583290025,6.94883755,both
2108801,Pirapemas,MA,14,5.671041166666666,6.63424673,both
2108900,Poção de Pedras,MA,12,4.860343145,5.33251102,both
2109007,Porto Franco,MA,12,5.920354315555556,6.90940809,both
2109056,Porto Rico do Maranhão,MA,2,0.89951231,0.89951231,both
2109106,Presidente Dutra,MA,10,4.162357078,4.72755033,both
2109205,Presidente Juscelino,MA,12,6.32331721,6.32331721,both
2109239,Presidente Médici,MA,8,3.993035675,4.41746573,both
2109270,Presidente Sarney,MA,10,4.289953649999999,4.84386726,both
2109304,Presidente Vargas,MA,12,5.796746063333333,6.0844873,both
2109403,Primeira Cruz,MA,6,1.4918931149999999,2.32714067,both
2109452,Raposa,MA,6,2.09816812,2.09816812,both
2109502,Riachão,MA,16,6.85890668375,8.98396136,both
2109551,Ribamar Fiquene,MA,14,7.03614566,7.5059196,both
2109601,Rosário,MA,14,6.075897305,6.81280589,both
2109700,Sambaíba,MA,10,4.54578481923077,5.35842181,both
2109759,Santa Filomena do Maranhão,MA,8,3.9592389933333334,4.13385521,both
2109809,Santa Helena,MA,10,2.7044196558333335,5.40263915,both
2109908,Santa Inês,MA,12,5.754969605,6.46301019,both
2110005,Santa Luzia,MA,12,4.303770213076923,6.22502518,both
2110039,Santa Luzia do Paruá,MA,10,4.169454386,4.89033771,both
2110104,Santa Quitéria do Maranhão,MA,16,4.93112843,7.39185579,both
2110203,Santa Rita,MA,18,8.830468075,9.51006311,both
2110237,Santana do Maranhão,MA,12,3.842527768,5.9171937,both
2110278,Santo Amaro do Maranhão,MA,4,1.246294473,2.16773297,both
2110302,Santo Antônio dos Lopes,MA,12,5.3063889975,5.59528026,both
2110401,São Benedito do Rio Preto,MA,10,3.792902968,4.58391442,both
2110500,São Bento,MA,12,5.16240103,5.16240103,both
2110609,São Bernardo,MA,12,4.08822968,5.16240103,both
2110658,São Domingos do Azeitão,MA,6,2.6905958699999997,3.36160092,both
2110708,São Domingos do Maranhão,MA,8,3.249086118333333,3.63591736,both
2110807,São Félix de Balsas,MA,10,4.415084602727273,5.83889804,both
2110856,São Francisco do Brejão,MA,12,5.074623526666667,5.33138447,both
2110906,São Francisco do Maranhão,MA,8,4.113107795,4.31889206,both
2111003,São João Batista,MA,18,8.920498696666668,9.84831162,both
2111029,São João do Carú,MA,10,4.654324178333334,5.36011165,both
2111052,São João do Paraíso,MA,14,5.891916594166666,7.4546613,both
2111078,São João do Soter,MA,12,5.27220506,5.98225232,both
2111102,São João dos Patos,MA,10,4.938286755,5.69357229,both
2111201,São José de Ribamar,MA,8,3.07630056,3.33512685,both
2111250,São José dos Basílios,MA,10,4.5816613,4.65347926,both
2111300,São Luís,MA,12,3.383005485,3.86742466,both
2111409,São Luís Gonzaga do Maranhão,MA,14,7.1989330339999995,7.75714164,both
2111508,São Mateus do Maranhão,MA,14,7.62922118,7.97541191,both
2111532,São Pedro da Água Branca,MA,14,7.539490977999999,8.36745347,both
2111573,São Pedro dos Crentes,MA,16,6.71249545,8.03399283,both
2111607,São Raimundo das Mangabeiras,MA,10,4.417141848,5.50656396,both
2111631,São Raimundo do Doca Bezerra,MA,6,2.8467647300000003,2.91463974,both
2111672,São Roberto,MA,6,2.91914596,2.91914596,both
2111706,São Vicente Ferrer,MA,14,5.9713622766666665,6.84378619,both
2111722,Satubinha,MA,14,5.7874989150000005,6.27741005,both
2111748,Senador Alexandre Costa,MA,10,5.507221113333333,5.69526212,both
2111763,Senador La Rocque,MA,12,5.754335915,6.80745475,both
2111789,Serrano do Maranhão,MA,4,1.0469503483333333,1.48785629,both
2111805,Sítio Novo,MA,10,4.3721549799999995,5.0243979,both
2111904,Sucupira do Norte,MA,8,2.69998384,3.30302,both
2111953,Sucupira do Riachão,MA,10,4.69493653,5.14409449,both
2112001,Tasso Fragoso,MA,14,5.5293399852173915,7.15330751,both
2112100,Timbiras,MA,14,7.400586598888888,8.35646955,both
2112209,Timon,MA,10,3.81239943,4.57039574,both
2112233,Trizidela do Vale,MA,12,6.31402313,6.31402313,both
2112274,Tufilândia,MA,12,6.662129,6.662129,both
2112308,Tuntum,MA,8,3.8158995363157895,4.22144495,both
2112407,Turiaçu,MA,6,1.705823253076923,2.31559347,both
2112456,Turilândia,MA,6,2.4382673957142855,3.18951946,both
2112506,Tutóia,MA,8,1.76819276375,2.59554269,both
2112605,Urbano Santos,MA,8,2.8935680172727274,3.44214969,both
2112704,Vargem Grande,MA,12,4.838065498000001,5.92902254,both
2112803,Viana,MA,18,7.6878182,9.3534718,both
2112852,Vila Nova dos Martírios,MA,14,7.339414594,7.8636012,both
2112902,Vitória do Mearim,MA,16,8.9308724,9.25011027,both
2113009,Vitorino Freire,MA,16,6.97738871375,8.77216879,both
2114007,Zé Doca,MA,12,5.706376033076923,6.21375962,both
2200053,Acauã,PI,4,1.5240938483333333,1.895388,both
2200103,Agricolândia,PI,10,5.41249651,5.41249651,both
2200202,Água Branca,PI,10,5.13846171,5.13846171,both
2200251,Alagoinha do Piauí,PI,6,2.37178046,2.38994618,both
2200277,Alegrete do Piauí,PI,4,1.885812275,1.97678169,both
2200301,Alto Longá,PI,14,5.603038136363637,7.01614929,both
2200400,Altos,PI,14,6.693484811666667,7.2924372,both
2200459,Alvorada do Gurguéia,PI,14,4.905011101,6.6066461,both
2200509,Amarante,PI,10,4.349684603333333,5.02158151,both
2200608,Angical do Piauí,PI,10,4.70107626,4.70107626,both
2200707,Anísio de Abreu,PI,6,2.56188682,2.61863709,both
2200806,Antônio Almeida,PI,8,3.55790334,3.87953514,both
2200905,Aroazes,PI,14,7.301505978,7.87289529,both
2200954,Aroeiras do Itaim,PI,12,5.56641226,5.89071963,both
2201002,Arraial,PI,10,4.375501515,4.73487295,both
2201051,Assunção do Piauí,PI,8,2.160044223,2.93322792,both
2201101,Avelino Lopes,PI,10,4.043871528333333,4.53265611,both
2201150,Baixa Grande do Ribeiro,PI,16,5.90515027547619,8.20184971,both
2201176,Barra D'Alcântara,PI,12,6.6441041,6.6441041,both
2201200,Barras,PI,22,10.6828081375,12.31237171,both
2201309,Barreiras do Piauí,PI,18,7.77425663,9.94885676,both
2201408,Barro Duro,PI,12,5.82960395,5.82960395,both
2201507,Batalha,PI,22,9.575297761249999,11.87526789,both
2201556,Bela Vista do Piauí,PI,6,2.713127,2.7189006,both
2201572,Belém do Piauí,PI,6,2.726504855,2.73439075,both
2201606,Beneditinos,PI,12,5.887508942,6.51961964,both
2201705,Bertolínia,PI,8,3.6083636699999997,4.14371257,both
2201739,Betânia do Piauí,PI,4,1.43885109,1.43885109,both
2201770,Boa Hora,PI,16,8.18382481,8.35421644,both
2201804,Bocaina,PI,14,7.08430594,7.08430594,both
2201903,Bom Jesus,PI,12,5.502310236896552,6.60523791,both
2201919,Bom Princípio do Piauí,PI,8,2.54879061,3.38610352,both
2201929,Bonfim do Piauí,PI,6,2.58202402,2.58202402,both
2201945,Boqueirão do Piauí,PI,12,5.85143098,6.13095774,both
2201960,Brasileira,PI,16,6.276283493333334,7.73996166,both
2201988,Brejo do Piauí,PI,8,3.5052112336363637,4.25580492,both
2202000,Buriti dos Lopes,PI,10,3.08653344,4.66446318,both
2202026,Buriti dos Montes,PI,8,2.9650531300000003,3.82996667,both
2202059,Cabeceiras do Piauí,PI,14,5.361590255,6.39429026,both
2202075,Cajazeiras do Piauí,PI,10,4.053212556666667,4.49181844,both
2202083,Cajueiro da Praia,PI,6,2.27968449,2.54203127,both
2202091,Caldeirão Grande do Piauí,PI,6,2.2995400475,2.57808107,both
2202109,Campinas do Piauí,PI,8,2.8947137775,3.18501323,both
2202117,Campo Alegre do Fidalgo,PI,6,2.8415262419999996,3.22725909,both
2202133,Campo Grande do Piauí,PI,8,3.26837839,3.33005734,both
2202174,Campo Largo do Piauí,PI,22,12.076217360000001,12.47853875,both
2202208,Campo Maior,PI,14,6.967801251111111,7.77939113,both
2202251,Canavieira,PI,8,3.4822128441666664,3.94600196,both
2202307,Canto do Buriti,PI,10,3.219821258181818,4.60081276,both
2202406,Capitão de Campos,PI,12,6.400486315,6.70944436,both
2202455,Capitão Gervásio Oliveira,PI,6,2.518936868,2.87774502,both
2202505,Caracol,PI,8,3.6934229318181817,4.18342368,both
2202539,Caraúbas do Piauí,PI,14,6.13180266,6.13180266,both
2202554,Caridade do Piauí,PI,6,2.4904913225,2.95491412,both
2202604,Castelo do Piauí,PI,10,4.212080453333333,4.61207832,both
2202653,Caxingó,PI,12,4.164835505,4.768388,both
2202703,Cocal,PI,14,5.107360714285714,6.89786089,both
2202711,Cocal de Telha,PI,12,6.81055278,6.81055278,both
2202729,Cocal dos Alves,PI,12,5.7924276,5.7924276,both
2202737,Coivaras,PI,14,7.485500775,7.51971992,both
2202752,Colônia do Gurguéia,PI,6,3.07789651,3.31006097,both
2202778,Colônia do Piauí,PI,10,4.237667362,5.33701725,both
2202802,Conceição do Canindé,PI,6,2.819220428,2.99490687,both
2202851,Coronel José Dias,PI,6,2.9129780690000002,3.3247062,both
2202901,Corrente,PI,12,5.755939693888889,6.60523791,both
2203008,Cristalândia do Piauí,PI,12,5.267621382,5.65414282,both
2203107,Cristino Castro,PI,12,5.4525518433333335,7.17583863,both
2203206,Curimatá,PI,12,5.472244227142857,5.88396029,both
2203230,Currais,PI,12,5.255811318888889,6.19742456,both
2203255,Curralinhos,PI,10,4.76341237,5.35701362,both
2203271,Curral Novo do Piauí,PI,4,1.867505736,2.08662092,both
2203305,Demerval Lobão,PI,12,6.400486315,6.58890284,both
2203354,Dirceu Arcoverde,PI,6,2.7216700466666666,2.95435085,both
2203404,Dom Expedito Lopes,PI,14,7.66194764,7.66194764,both
2203420,Domingos Mourão,PI,10,3.333605996,4.25158033,both
2203453,Dom Inocêncio,PI,6,2.350990378636364,3.19768699,both
2203503,Elesbão Veloso,PI,14,6.185095024444444,6.90433858,both
2203602,Eliseu Martins,PI,8,2.993029278333333,3.1652985,both
2203701,Esperantina,PI,22,10.59366938,12.46727319,both
2203750,Fartura do Piauí,PI,6,2.7331233725,2.89182698,both
